[BRUSH-DBG] brush-apply-at: world=(247.84, 561.85), mode=Smooth, radius=50.0, strength=1.00, height_pre=Some(208.72658)
[BRUSH-DBG] brush-height-delta: world=(247.84, 561.85), height_pre=Some(208.72658), height_post=Some(202.77248), delta=Some(-5.9541016), modified=true
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] brush-apply-at: world=(118.90, 523.55), mode=Smooth, radius=50.0, strength=1.00, height_pre=Some(116.93617)
[BRUSH-DBG] brush-height-delta: world=(118.90, 523.55), height_pre=Some(116.93617), height_post=Some(114.372604), delta=Some(-2.563568), modified=true
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-render-source: models_total=96, drawn_models=39, terrain_cluster_models=0
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[24], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[24], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[24], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[24], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[24], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[24], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[24], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
